name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Tangerang,2023-04-11T09:00:00,30,35.1,24,70.29,0,0,,0,0,21.2,20.7,251,1011,27.7,9.9,560,2,6,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-11T10:00:00,31,36.7,24.1,66.85,0,0,,0,0,19.4,18.8,276,1011.2,40.3,9.9,759,2.7,8,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-11T11:00:00,32,39.2,25,66.58,0,0,,0,0,19.1,16.6,290,1010,50,10,898,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-11T12:00:00,32,39.2,24.9,66.09,0,0,,0,0,19.8,16.7,298,1009,50,9.9,796,2.9,8,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-11T13:00:00,30.3,36.4,24.7,72.17,0,0,,0,0,17.3,15.3,291,1008.4,73.9,5.9,328,1.2,3,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-11T14:00:00,29,34.5,25,79.06,0,0,,0,0,21.2,20.5,230,1008,50,4.5,161,0.6,2,30,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-11T15:00:00,27.2,31.6,25.9,92.88,0,0,,0,0,22,20.8,260,1007,87.4,6,130,0.5,1,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-11T16:00:00,29.2,34.8,24.8,77.09,2.445,100,rain,0,0,24.1,19.2,257,1007.5,73.2,7.1,122,0.4,1,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-11T17:00:00,29,34.6,25,78.67,0,0,,0,0,29.2,25.8,261,1008,50,7.9,82,0.3,1,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-11T18:00:00,28,32.8,25,83.37,0,0,,0,0,31,25.4,271,1008,50,7.9,16,0.1,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-11T19:00:00,27.2,30.6,24,82.8,0.003,100,rain,0,0,31,16.4,249,1009.3,73.2,7.1,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-11T20:00:00,27,30.2,24,83.47,0,0,,0,0,25.6,22,248,1009,50,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-11T21:00:00,27,30.1,24,83.68,0,0,,0,0,40.7,22.3,252,1010,49.1,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-11T22:00:00,26.9,29.6,23.4,81.04,0,0,,0,0,38.9,16.9,247,1010.4,72.5,7.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-11T23:00:00,26,26,25,94.23,0,0,,0,0,17.3,16.6,260,1010,50,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-12T00:00:00,26,26,25,94.23,0,0,,0,0,16.9,18.4,260,1010,27.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-12T01:00:00,26,26,24,88.75,0,0,,0,0,18.4,18.4,260,1009,50,5,0,0,0,10,Partially cloudy,partly-cloudy-night,WIII
Tangerang,2023-04-12T02:00:00,26,26,25,94.23,0,0,,0,0,19.4,16.6,270,1008,88.6,5,0,0,0,10,Partially cloudy,partly-cloudy-night,WIII
Tangerang,2023-04-12T03:00:00,26,26,25,94.23,0,0,,0,0,20.2,14.8,260,1008,50,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-12T04:00:00,25.9,25.9,23.9,88.4,0,0,,0,0,21.2,10.8,249,1008.4,67.9,5.4,0,0,0,3,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-12T05:00:00,26,26,25,94,0,0,,0,0,20.2,12.8,250,1008,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T06:00:00,26,26,25,94.23,0,0,,0,0,18.7,12.8,250,1009,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T07:00:00,26.6,26.6,23.9,84.78,0,0,,0,0,20.2,10,255,1010.1,56.5,8.8,84,0.3,1,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-12T08:00:00,28,32.7,25,83.79,0,0,,0,0,16.9,22.3,260,1010,27.7,10,322,1.2,3,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-12T09:00:00,30,36.2,24.9,74.07,0,0,,0,0,15.5,25.6,259,1010,27.7,9.8,559,2,6,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T10:00:00,31.2,37.3,24.4,67.22,0,0,,0,0,15.5,16,255,1010.4,55.7,9.9,752,2.7,8,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-12T11:00:00,32,39.2,25,66.42,0,0,,0,0,15.5,20.3,271,1009,27.7,9.8,889,3.2,9,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T12:00:00,34,41.9,25,59.35,0,0,,0,0,18,25.8,278,1008,27.7,9.8,967,3.5,10,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T13:00:00,33.3,40.2,24.4,59.7,0,0,,0,0,21.2,19.7,281,1007.4,65.4,9.9,780,2.8,8,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-12T14:00:00,34,41.9,24.9,59.2,0,0,,0,0,25.6,27.7,288,1007,50,9.8,287,1,3,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T15:00:00,33,40.5,25,62.77,0,0,,0,0,29.2,26,288,1006,50,8.9,625,2.3,6,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T16:00:00,26.8,30.2,24.9,88.9,12.43,100,rain,0,0,32,29.9,276,1007,77.6,7.1,514,1.9,5,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-12T17:00:00,27.1,31.4,25.8,92.65,0,0,,0,0,35.3,31.8,240,1007,50,8.9,271,1,3,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T18:00:00,27.1,30.8,24.9,87.95,0,0,,0,0,38.5,27.7,240,1008,50,8.9,50,0.2,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T19:00:00,27,30.1,23.8,82.71,0,0,,0,0,36.7,25.8,243,1009.6,58,8.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-12T20:00:00,26.1,26.1,23.9,87.87,0,0,,0,0,42.5,24.3,250,1010,28.6,9.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T21:00:00,26.1,26.1,23.9,87.87,0,0,,0,0,25.9,16.9,250,1010,28.6,9.8,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-12T22:00:00,25.9,25.9,22.4,80.82,0,0,,0,0,25.2,13,233,1010.1,46.9,9.7,0,0,0,3,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-12T23:00:00,26,26,23.9,88.09,0,0,,0,0,25.9,22.2,250,1010,27.7,9.8,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T00:00:00,26,26,24.9,93.29,0,0,,0,0,18.4,14.8,260,1009,27.7,9.8,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T01:00:00,25.9,25.9,24.1,89.58,0,0,,0,0,11.9,8.5,267,1009.2,52.2,9.7,0,0,0,3,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-13T02:00:00,26,26,25,94.23,0,0,,0,0,11.5,14.8,270,1008,27.7,10,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-13T03:00:00,25,25,23,88.68,0,0,,0,0,7.2,14.8,250,1008,27.7,9,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-13T04:00:00,25.9,25.9,23.5,86.71,0,0,,0,0,9.7,10.6,244,1008.4,45.7,8.8,0,0,0,3,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-13T05:00:00,25,25,24,93.95,0,0,,0,0,11.5,14.5,250,1008,27.7,8.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T06:00:00,25,25,24,93.95,0,0,,0,0,9.4,14.5,251,1009,27.7,9.8,0,0,0,3,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T07:00:00,25.8,25.8,23.9,89.16,0.795,100,rain,0,0,10.1,12.1,244,1010.2,49.7,9.6,59,0.2,1,3,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-13T08:00:00,27,31,25.9,93.8,0,0,,0,0,14.8,16.5,260,1010,27.7,8,230,0.8,2,3,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T09:00:00,29,34.4,24.9,78.85,0,0,,0,0,13.7,19.9,269,1011,27.7,9.8,411,1.5,4,3,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T10:00:00,30.6,36.3,24.3,69.21,0,0,,0,0,14.8,18.6,252,1011,58.8,9.8,663,2.4,7,3,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-13T11:00:00,31.9,39,25,66.73,0,0,,0,0,17.3,30.8,243,1010,28.6,9.8,811,2.9,8,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T12:00:00,32,37.9,24,62.72,0,0,,0,0,17.3,25.4,271,1009,50,9.8,709,2.6,7,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T13:00:00,32.7,39,24.1,60.43,0,0,,0,0,16.2,23.5,254,1008.1,58.8,9.8,654,2.4,7,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-13T14:00:00,32,39,24.9,66.24,0,0,,0,0,17.6,23.4,258,1007,50,9.8,581,2.1,6,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T15:00:00,33,39.2,24,59.12,0,0,,0,0,20.9,18.1,247,1007,50,9.8,620,2.2,6,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T16:00:00,31.9,37.4,23.6,61.52,0,0,,0,0,25.2,21.7,259,1007.3,68.8,9.8,422,1.5,4,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-13T17:00:00,31,35.5,23,62.5,0,0,,0,0,29.2,20.5,260,1007,27.7,10,236,0.8,2,10,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-13T18:00:00,29.1,33.7,24,73.92,0,0,,0,0,28.4,22.2,259,1008,28.6,8.9,39,0.1,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T19:00:00,28.2,31.8,23.2,74.33,0,0,,0,0,19.8,11.9,264,1009.2,58,9.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-13T20:00:00,27.1,30.2,24,83.05,0,0,,0,0,17.6,16.6,268,1009,27.7,8.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T21:00:00,28,32,24,78.53,0,0,,0,0,14.4,18.4,250,1010,27.5,9.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-13T22:00:00,27.1,29.9,23.2,79.37,0,0,,0,0,37.1,13.5,260,1010.3,55.5,9.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-13T23:00:00,27,30.1,24,83.68,0,0,,0,0,40.7,14.8,250,1010,100,10,0,0,0,10,Overcast,cloudy,"WIII,96749099999"
Tangerang,2023-04-14T00:00:00,26,26,24,88.76,0,0,,0,0,6.1,13,290,1010,100,10,0,0,0,10,Overcast,cloudy,"WIII,96749099999"
Tangerang,2023-04-14T01:00:00,26,26,23.7,86.92,0,0,,0,0,5,9.7,278,1009.6,55.5,9.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-14T02:00:00,25,25,25,100,0,0,,0,0,4,11.2,270,1009,100,10,0,0,0,10,Overcast,cloudy,"WIII,96749099999"
Tangerang,2023-04-14T03:00:00,25,25,25,100,0,0,,0,0,3.6,7.6,220,1008,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-14T04:00:00,25.1,25.1,23.7,92.26,0,0,,0,0,4,9.2,236,1008.5,38.3,8.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-14T05:00:00,25,25,24,93.72,0,0,,0,0,5,9.3,259,1009,27.7,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T06:00:00,25,25,25,99.5,0,0,,0,0,4.7,9.3,300,1010,27.7,7.9,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T07:00:00,25,25,23.7,92.27,0,0,,0,0,7.6,5.8,205,1010.4,42.5,7.2,48,0.2,0,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-14T08:00:00,28,32.7,25,83.58,0,0,,0,0,5,9.2,200,1010,27.7,5,205,0.7,2,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T09:00:00,29,33.7,24,74.28,0,0,,0,0,4.7,10.9,229,1010,27.7,7,543,2,5,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T10:00:00,31.2,36,23.2,62.65,0,0,,0,0,6.1,9.6,224,1010.6,47.9,9.9,747,2.7,7,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-14T11:00:00,32.9,39.1,24,59.41,0,0,,0,0,4.7,14.4,270,1010,27.7,9.8,877,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T12:00:00,34,40.4,23.9,55.89,0,0,,0,0,7.6,19.9,281,1009,28.6,9.8,944,3.4,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T13:00:00,33.6,39.6,23.7,56.21,0,0,,0,0,13.7,14.6,281,1007.9,57.4,9.9,916,3.3,9,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-14T14:00:00,33,40.6,25,62.93,0,0,rain,0,0,16.9,18.4,340,1007,50,7,651,2.3,7,30,Partially cloudy,partly-cloudy-day,"WIII,96749099999"
Tangerang,2023-04-14T15:00:00,33,41.9,25.9,66.61,0,0,,0,0,21.2,20.3,332,1006,50,6.9,82,0.3,1,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T16:00:00,28.2,33.1,25,82.77,1.4,100,rain,0,0,40.7,19.4,299,1007,89.4,5.6,70,0.3,1,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-14T17:00:00,27,31.8,26.9,99.51,0,0,,0,0,18.7,10.9,321,1007,50,5,133,0.5,1,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T18:00:00,28,33.5,26,88.69,0,0,,0,0,15.5,9.2,225,1008,50,5,22,0.1,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T19:00:00,28.2,32.8,24.7,81.56,3.291,100,rain,0,0,14,7.5,256,1009.3,74.1,5.4,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-14T20:00:00,27,31.1,26,94.27,0,0,,0,0,13.7,11.1,245,1009,50,5.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T21:00:00,27,30,24,84.1,0,0,,0,0,12.6,9.4,172,1010,50,5.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-14T22:00:00,26.7,29.6,24.2,86.37,0.037,100,rain,0,0,16.9,9.7,165,1009.7,68.8,7.1,0,0,0,10,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-14T23:00:00,27,30.1,24,83.68,0,0,,0,0,12.6,5.4,128.6,1010,50,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-15T00:00:00,26,26,25,94.23,0,0,,0,0,10.4,7.6,290,1010,50,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-15T01:00:00,25.6,25.6,24,90.92,0,0,,0,0,6.5,6.6,245,1009.5,67.5,5.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-15T02:00:00,26,26,25,94.23,0,0,,0,0,3.6,5.4,240,1008,50,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-15T03:00:00,26,26,25,94.23,0,0,,0,0,3.2,3.6,206.5,1009,50,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-15T04:00:00,25.2,25.2,24.1,93.49,0,0,,0,0,1.1,3.5,237,1009.3,67.2,5.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-15T05:00:00,26,26,25,94.23,0,0,,0,0,2.2,5.2,203,1009,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T06:00:00,25,25,25,99.75,0,0,,0,0,2.5,3.4,0,1009,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T07:00:00,26,26,23.8,87.63,0,0,,0,0,2.5,5.2,131,1010.4,48.9,5.9,80,0.3,1,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-15T08:00:00,28,32,24,78.73,0,0,,0,0,2.9,3.8,150,1010,27.7,7.9,297,1.1,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T09:00:00,30,36.1,24.9,74.25,0,0,,0,0,4.3,4.1,210,1010,27.7,9.8,514,1.9,5,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T10:00:00,31.2,36.5,23.7,64.37,0,0,,0,0,7.6,6.2,107,1010.2,47.1,10,740,2.7,7,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-15T11:00:00,32,37.9,24,62.56,0,0,,0,0,11.2,20.1,269,1009,27.7,9.8,893,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T12:00:00,33,39.2,23.9,58.97,0,0,,0,0,13.3,22.3,290,1009,28.6,9.8,949,3.4,9,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T13:00:00,33.5,40,24.1,58.03,0,0,,0,0,15.5,14,306,1007.3,66.4,10.1,644,2.3,6,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-15T14:00:00,32.1,39.3,25,66.27,0,0,,0,0,19.1,18.4,341,1006,50,9.8,316,1.1,3,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T15:00:00,31,39.1,25.9,74.24,0,0,rain,0,0,21.6,16.6,341,1006,50,9.8,177,0.6,2,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T16:00:00,32.1,38.4,24.3,63.77,0.122,100,rain,0,0,20.9,10.8,318,1005.5,67.4,9.5,323,1.2,3,30,"Rain, Partially cloudy",rain,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-15T17:00:00,32,38,24,62.87,0,0,,0,0,19.1,22,275,1006,50,8.9,170,0.6,2,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T18:00:00,29.9,34.9,24,70.81,0,0,,0,0,19.4,22,245,1007,51.6,7.8,34,0.1,0,30,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T19:00:00,29,33.1,23.3,71.41,0,0,,0,0,19.4,16.4,254,1008.2,69.1,8,0,0,0,30,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-15T20:00:00,27.9,32.5,25,84.2,0,0,,0,0,16.6,12.6,258,1009,50,7.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T21:00:00,27.9,32.5,25,84.2,0,0,,0,0,13.3,14.5,257,1010,50,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-15T22:00:00,27.3,30.8,24.1,82.66,0,0,rain,0,0,13,8.3,261,1010.3,68.9,7.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-15T23:00:00,27,30.5,25,89.06,0,0,,0,0,9.7,7.5,227,1010,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T00:00:00,27,30.5,25,89.06,0,0,,0,0,7.9,7.5,246,1009,27.7,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T01:00:00,26.3,26.3,24,87.53,0,0,,0,0,7.6,6.9,222,1009.3,62.4,5.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-16T02:00:00,26,26,25,94.23,0,0,,0,0,9,11.2,220,1008,27.7,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-16T03:00:00,25,25,23,88.68,0,0,,0,0,8.3,11.2,250,1008,27.7,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,96749099999"
Tangerang,2023-04-16T04:00:00,25.4,25.4,23.2,87.74,0,0,,0,0,8.6,9.7,244,1008.2,48.6,8.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-16T05:00:00,25,25,23,88.68,0,0,,0,0,8.3,7.5,230,1008,27.7,7.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T06:00:00,25,25,23,88.91,0,0,,0,0,8.6,5.5,278,1009,28.6,5,0,0,0,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T07:00:00,26,26,23.2,84.47,0,0,,0,0,9,9.4,238,1009.4,48.6,8,83,0.3,1,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-16T08:00:00,27,30.7,25,88.4,0,0,,0,0,8.3,5.5,270,1010,49.1,7.9,318,1.1,3,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T09:00:00,29.1,33.7,24,73.92,0,0,,0,0,5.4,11.2,267,1010,49.1,8.9,545,2,5,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T10:00:00,30.3,35.3,23.8,68.19,0,0,,0,0,5,5.9,237,1010.5,59.1,9.5,731,2.6,7,10,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
Tangerang,2023-04-16T11:00:00,31.1,36.6,24,65.9,0,0,,0,0,5.8,14.5,276,1010,50,9.8,886,3.2,9,10,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T12:00:00,31.1,39,25.8,73.69,0,0,,0,0,9,20,316,1009,87.4,9.8,955,3.4,10,30,Partially cloudy,partly-cloudy-day,"WIII,WIHH,96749099999,96749599999"
Tangerang,2023-04-16T13:00:00,32.8,39.4,24.3,61.1,0,0,,0,0,9.7,14.8,253,1007.4,57.9,9.8,895,3.2,9,30,Partially cloudy,partly-cloudy-day,"96737099999,96741099999,96739099999,WIII,96749099999,96745099999"
